event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-11 00:00:00.000;BTCEUR;2021-04-10 22:00:00.000;2021-04-10 23:59:59.999;49818.60000000;49696.80000000;50019.24000000;49014.07000000;335.34076100;23702;16598094.95515199;158.92473000;7863767.60611945
2021-04-11 02:00:00.000;BTCEUR;2021-04-11 00:00:00.000;2021-04-11 01:59:59.999;49702.05000000;50161.53000000;50213.10000000;49615.92000000;150.20701900;14227;7493841.44448887;77.44169200;3863167.79228653
2021-04-11 04:00:00.000;BTCEUR;2021-04-11 02:00:00.000;2021-04-11 03:59:59.999;50175.89000000;50586.20000000;50586.20000000;50020.28000000;188.54427700;14925;9489360.17486176;108.31553700;5452175.01242960
2021-04-11 06:00:00.000;BTCEUR;2021-04-11 04:00:00.000;2021-04-11 05:59:59.999;50586.19000000;50270.03000000;50633.66000000;50202.41000000;81.41592200;8212;4104051.94093416;47.20712100;2380156.73419423
2021-04-11 08:00:00.000;BTCEUR;2021-04-11 06:00:00.000;2021-04-11 07:59:59.999;50269.43000000;49909.67000000;50317.08000000;49802.00000000;126.03162600;10095;6305945.87456915;61.20752700;3062177.03828333
2021-04-11 10:00:00.000;BTCEUR;2021-04-11 08:00:00.000;2021-04-11 09:59:59.999;49910.82000000;50012.24000000;50145.00000000;49670.00000000;146.65771500;14084;7321509.06683127;75.20778900;3755192.61098613
2021-04-11 12:00:00.000;BTCEUR;2021-04-11 10:00:00.000;2021-04-11 11:59:59.999;50012.24000000;50103.88000000;50418.01000000;49899.50000000;156.03583700;16921;7825673.62784800;87.03721500;4366027.04582115
2021-04-11 14:00:00.000;BTCEUR;2021-04-11 12:00:00.000;2021-04-11 13:59:59.999;50098.61000000;50105.32000000;50287.09000000;49900.00000000;175.07390200;17820;8767742.14222397;85.79813300;4297272.78662490
2021-04-11 16:00:00.000;BTCEUR;2021-04-11 14:00:00.000;2021-04-11 15:59:59.999;50108.68000000;49782.87000000;50178.41000000;49671.03000000;191.22878000;18709;9544322.69350867;84.21863000;4203206.84672404
2021-04-11 18:00:00.000;BTCEUR;2021-04-11 16:00:00.000;2021-04-11 17:59:59.999;49782.87000000;49959.80000000;50147.00000000;49717.48000000;158.41360000;17101;7915185.27117759;74.91396200;3742964.07946542
2021-04-11 20:00:00.000;BTCEUR;2021-04-11 18:00:00.000;2021-04-11 19:59:59.999;49960.34000000;50260.93000000;50309.75000000;49862.18000000;150.06118800;20459;7511741.94742169;87.55277400;4383518.02485332
2021-04-11 22:00:00.000;BTCEUR;2021-04-11 20:00:00.000;2021-04-11 21:59:59.999;50260.93000000;50155.15000000;50499.00000000;50021.59000000;232.08150700;20740;11659910.41354482;133.07203200;6686287.04587655
