event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-10 18:00:00.000;BTCEUR;2021-04-10 16:00:00.000;2021-04-10 17:59:59.999;50443.38000000;50301.19000000;50492.81000000;50167.08000000;158.07363300;18814;7959118.98882695;75.37191100;3795166.48171733
2021-04-10 20:00:00.000;BTCEUR;2021-04-10 18:00:00.000;2021-04-10 19:59:59.999;50304.51000000;50279.29000000;50541.06000000;50059.11000000;216.94648900;23287;10906949.32740103;113.53498500;5709670.27312704
2021-04-10 22:00:00.000;BTCEUR;2021-04-10 20:00:00.000;2021-04-10 21:59:59.999;50279.46000000;49829.14000000;50286.77000000;49814.15000000;211.59869700;19062;10580650.90340433;99.28786400;4964199.00277382
