event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-12 00:00:00.000;BTCEUR;2021-04-11 22:00:00.000;2021-04-11 23:59:59.999;50155.78000000;50130.46000000;50258.63000000;50010.00000000;109.64073600;15464;5495058.61121820;56.49744700;2831636.37046575
2021-04-12 02:00:00.000;BTCEUR;2021-04-12 00:00:00.000;2021-04-12 01:59:59.999;50129.95000000;50394.44000000;50479.99000000;49989.76000000;170.29673200;11257;8564460.22138904;85.75026500;4312105.90684547
2021-04-12 04:00:00.000;BTCEUR;2021-04-12 02:00:00.000;2021-04-12 03:59:59.999;50389.37000000;50291.09000000;50600.00000000;50031.06000000;124.19613000;7428;6252222.56436375;71.96598000;3624426.41351203
2021-04-12 06:00:00.000;BTCEUR;2021-04-12 04:00:00.000;2021-04-12 05:59:59.999;50291.09000000;50595.53000000;50666.99000000;50050.00000000;97.11433600;5706;4891660.74576812;54.90452400;2767011.31858485
2021-04-12 08:00:00.000;BTCEUR;2021-04-12 06:00:00.000;2021-04-12 07:59:59.999;50602.50000000;50530.00000000;50788.00000000;50364.15000000;141.28446000;8695;7142751.51804945;76.27111000;3856143.71447898
2021-04-12 10:00:00.000;BTCEUR;2021-04-12 08:00:00.000;2021-04-12 09:59:59.999;50534.15000000;51080.08000000;51480.19000000;50454.22000000;459.78864800;24738;23466715.06089892;236.80288600;12080383.32242693
2021-04-12 12:00:00.000;BTCEUR;2021-04-12 10:00:00.000;2021-04-12 11:59:59.999;51080.06000000;50421.22000000;51209.27000000;50219.25000000;412.74480300;25523;21011378.01341603;211.96573300;10799246.89103379
2021-04-12 14:00:00.000;BTCEUR;2021-04-12 12:00:00.000;2021-04-12 13:59:59.999;50421.21000000;50634.89000000;50688.73000000;49985.00000000;411.86492100;24638;20746770.11653751;235.63073800;11874415.82669921
2021-04-12 16:00:00.000;BTCEUR;2021-04-12 14:00:00.000;2021-04-12 15:59:59.999;50641.52000000;50700.46000000;50878.38000000;50551.99000000;256.83380000;18194;13026537.28454432;170.11400300;8627955.18510029
