event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-18 00:00:00.000;BTCEUR;2021-04-17 23:00:00.000;2021-04-17 23:59:59.999;51220.18000000;51141.83000000;51338.63000000;51038.30000000;56.49716000;6388;2891503.19159825;28.93963000;1481390.01464983
2021-04-18 01:00:00.000;BTCEUR;2021-04-18 00:00:00.000;2021-04-18 00:59:59.999;51141.94000000;51107.70000000;51207.66000000;50854.51000000;52.61375100;5602;2686639.95279743;25.73751900;1313901.87454414
2021-04-18 02:00:00.000;BTCEUR;2021-04-18 01:00:00.000;2021-04-18 01:59:59.999;51107.69000000;50594.44000000;51236.66000000;50558.77000000;66.38367900;5342;3372867.47913619;30.75634800;1563259.62601362
2021-04-18 03:00:00.000;BTCEUR;2021-04-18 02:00:00.000;2021-04-18 02:59:59.999;50594.45000000;50124.42000000;50868.53000000;50124.42000000;112.69584200;6741;5686208.93963642;45.36167300;2289646.92888359
2021-04-18 04:00:00.000;BTCEUR;2021-04-18 03:00:00.000;2021-04-18 03:59:59.999;50124.42000000;49970.84000000;50363.45000000;49870.38000000;144.63483300;7332;7244912.73131426;51.91337300;2601384.41257491
2021-04-18 05:00:00.000;BTCEUR;2021-04-18 04:00:00.000;2021-04-18 04:59:59.999;49964.90000000;49639.28000000;50158.92000000;49453.34000000;130.18499100;6361;6474593.53750237;50.65018700;2519033.95223528
2021-04-18 06:00:00.000;BTCEUR;2021-04-18 05:00:00.000;2021-04-18 05:59:59.999;49639.40000000;47425.16000000;49753.23000000;45501.00000000;546.48369900;29305;25984936.68157088;214.39840900;10185597.19570994
2021-04-18 07:00:00.000;BTCEUR;2021-04-18 06:00:00.000;2021-04-18 06:59:59.999;47400.00000000;46738.69000000;47844.99000000;46513.53000000;445.15725700;16793;21019272.39271935;197.51924800;9327582.18630236
2021-04-18 08:00:00.000;BTCEUR;2021-04-18 07:00:00.000;2021-04-18 07:59:59.999;46738.70000000;47426.29000000;47626.42000000;46664.28000000;298.78892600;16600;14141653.23636961;146.55195700;6935133.10850090
2021-04-18 09:00:00.000;BTCEUR;2021-04-18 08:00:00.000;2021-04-18 08:59:59.999;47411.25000000;47568.06000000;48129.43000000;47277.49000000;360.38819600;23552;17181548.89261392;171.66539500;8183677.36217832
2021-04-18 10:00:00.000;BTCEUR;2021-04-18 09:00:00.000;2021-04-18 09:59:59.999;47569.12000000;48218.57000000;48795.82000000;47565.15000000;322.45441600;27292;15567729.23730707;156.43883200;7548479.17698068
