event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-17 00:00:00.000;BTCEUR;2021-04-16 23:59:00.000;2021-04-16 23:59:59.999;51697.80000000;51671.78000000;51704.29000000;51657.88000000;1.38855900;173;71770.39518498;0.86992700;44970.03668209
2021-04-17 00:01:00.000;BTCEUR;2021-04-17 00:00:00.000;2021-04-17 00:00:59.999;51658.87000000;51706.58000000;51726.21000000;51655.00000000;3.57243700;169;184626.32182915;1.91221300;98836.66844637
2021-04-17 00:02:00.000;BTCEUR;2021-04-17 00:01:00.000;2021-04-17 00:01:59.999;51692.38000000;51646.73000000;51707.75000000;51638.19000000;0.78931700;156;40784.90464038;0.19518300;10087.43240721
2021-04-17 00:03:00.000;BTCEUR;2021-04-17 00:02:00.000;2021-04-17 00:02:59.999;51640.02000000;51599.21000000;51640.02000000;51580.00000000;2.07130800;266;106872.99805423;0.96290800;49687.72014150
2021-04-17 00:04:00.000;BTCEUR;2021-04-17 00:03:00.000;2021-04-17 00:03:59.999;51593.20000000;51603.88000000;51633.48000000;51593.20000000;0.99790800;103;51507.32513280;0.72716000;37532.95767857
2021-04-17 00:05:00.000;BTCEUR;2021-04-17 00:04:00.000;2021-04-17 00:04:59.999;51600.74000000;51591.28000000;51601.38000000;51540.12000000;1.57742000;162;81359.95881171;0.55821200;28789.94690350
2021-04-17 00:06:00.000;BTCEUR;2021-04-17 00:05:00.000;2021-04-17 00:05:59.999;51591.27000000;51648.84000000;51649.19000000;51590.08000000;1.10945400;108;57265.79009905;0.79261700;40916.35617476
2021-04-17 00:07:00.000;BTCEUR;2021-04-17 00:06:00.000;2021-04-17 00:06:59.999;51648.84000000;51661.20000000;51664.33000000;51607.97000000;1.67139600;163;86312.71729159;0.93992200;48540.48653741
2021-04-17 00:08:00.000;BTCEUR;2021-04-17 00:07:00.000;2021-04-17 00:07:59.999;51661.14000000;51634.00000000;51671.84000000;51609.79000000;2.13380000;153;110185.20244588;0.38898600;20090.64688840
2021-04-17 00:09:00.000;BTCEUR;2021-04-17 00:08:00.000;2021-04-17 00:08:59.999;51620.87000000;51655.93000000;51678.56000000;51620.81000000;1.93134700;128;99752.26039122;1.05078800;54272.49910745
2021-04-17 00:10:00.000;BTCEUR;2021-04-17 00:09:00.000;2021-04-17 00:09:59.999;51656.08000000;51658.57000000;51675.57000000;51625.66000000;1.16847700;159;60356.95633904;0.56610900;29243.94376223
2021-04-17 00:11:00.000;BTCEUR;2021-04-17 00:10:00.000;2021-04-17 00:10:59.999;51660.98000000;51662.79000000;51688.56000000;51651.36000000;1.38877900;146;71760.61974311;0.72735600;37586.88046584
2021-04-17 00:12:00.000;BTCEUR;2021-04-17 00:11:00.000;2021-04-17 00:11:59.999;51664.99000000;51636.42000000;51667.82000000;51628.68000000;0.82808100;137;42760.19143051;0.21745200;11229.97815811
2021-04-17 00:13:00.000;BTCEUR;2021-04-17 00:12:00.000;2021-04-17 00:12:59.999;51632.81000000;51596.94000000;51632.81000000;51580.81000000;1.10650600;168;57109.78444206;0.39941500;20613.68960655
2021-04-17 00:14:00.000;BTCEUR;2021-04-17 00:13:00.000;2021-04-17 00:13:59.999;51596.89000000;51617.98000000;51625.36000000;51581.65000000;0.66012200;110;34069.67776158;0.36581200;18881.44306796
2021-04-17 00:15:00.000;BTCEUR;2021-04-17 00:14:00.000;2021-04-17 00:14:59.999;51617.76000000;51599.24000000;51620.63000000;51593.29000000;0.48140700;118;24842.24509375;0.28200200;14552.82990732
2021-04-17 00:16:00.000;BTCEUR;2021-04-17 00:15:00.000;2021-04-17 00:15:59.999;51599.04000000;51638.20000000;51638.22000000;51590.40000000;0.96664000;116;49890.84924752;0.84927100;43835.24594898
2021-04-17 00:17:00.000;BTCEUR;2021-04-17 00:16:00.000;2021-04-17 00:16:59.999;51638.01000000;51651.45000000;51667.95000000;51629.85000000;1.10251600;165;56942.95956263;0.43720300;22581.86784490
2021-04-17 00:18:00.000;BTCEUR;2021-04-17 00:17:00.000;2021-04-17 00:17:59.999;51651.43000000;51643.74000000;51667.44000000;51618.21000000;1.16779800;176;60311.15840167;0.62204500;32133.11316776
2021-04-17 00:19:00.000;BTCEUR;2021-04-17 00:18:00.000;2021-04-17 00:18:59.999;51643.74000000;51653.42000000;51659.37000000;51640.98000000;1.36474000;159;70484.85329229;0.54976400;28395.33423504
2021-04-17 00:20:00.000;BTCEUR;2021-04-17 00:19:00.000;2021-04-17 00:19:59.999;51652.39000000;51623.01000000;51657.73000000;51613.82000000;0.90345000;180;46653.65795349;0.13149500;6790.66333815
2021-04-17 00:21:00.000;BTCEUR;2021-04-17 00:20:00.000;2021-04-17 00:20:59.999;51624.17000000;51628.07000000;51657.90000000;51624.17000000;1.81833600;171;93911.84453565;0.92479000;47768.60364668
2021-04-17 00:22:00.000;BTCEUR;2021-04-17 00:21:00.000;2021-04-17 00:21:59.999;51626.72000000;51611.01000000;51630.87000000;51599.31000000;0.97731100;171;50441.73517064;0.27506200;14197.88510951
2021-04-17 00:23:00.000;BTCEUR;2021-04-17 00:22:00.000;2021-04-17 00:22:59.999;51604.49000000;51616.37000000;51627.86000000;51600.79000000;0.70555900;173;36417.69678740;0.45173800;23318.70751587
2021-04-17 00:24:00.000;BTCEUR;2021-04-17 00:23:00.000;2021-04-17 00:23:59.999;51616.37000000;51555.62000000;51616.37000000;51555.62000000;1.51655500;255;78227.82715030;0.48500400;25017.90816373
2021-04-17 00:25:00.000;BTCEUR;2021-04-17 00:24:00.000;2021-04-17 00:24:59.999;51547.78000000;51568.06000000;51568.06000000;51537.37000000;1.42928000;244;73685.90739984;0.90285600;46549.44925770
2021-04-17 00:26:00.000;BTCEUR;2021-04-17 00:25:00.000;2021-04-17 00:25:59.999;51560.22000000;51568.13000000;51577.17000000;51528.20000000;2.11069600;178;108836.92258881;1.69592500;87455.63771761
2021-04-17 00:27:00.000;BTCEUR;2021-04-17 00:26:00.000;2021-04-17 00:26:59.999;51568.13000000;51574.05000000;51596.85000000;51562.03000000;2.17107500;178;112006.63866997;1.60336000;82724.98112512
2021-04-17 00:28:00.000;BTCEUR;2021-04-17 00:27:00.000;2021-04-17 00:27:59.999;51574.09000000;51604.20000000;51604.20000000;51573.34000000;0.93123300;139;48044.93689689;0.76056100;39241.96328625
2021-04-17 00:29:00.000;BTCEUR;2021-04-17 00:28:00.000;2021-04-17 00:28:59.999;51604.20000000;51615.12000000;51615.13000000;51599.67000000;2.05991500;131;106307.28573954;1.69771100;87614.04209497
2021-04-17 00:30:00.000;BTCEUR;2021-04-17 00:29:00.000;2021-04-17 00:29:59.999;51615.11000000;51606.36000000;51615.13000000;51600.04000000;1.09589500;130;56554.46614496;0.20116600;10382.93669758
2021-04-17 00:31:00.000;BTCEUR;2021-04-17 00:30:00.000;2021-04-17 00:30:59.999;51606.76000000;51647.95000000;51652.45000000;51606.76000000;2.78552100;148;143809.72931686;2.54924500;131608.53979747
