event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-12 00:00:00.000;BTCEUR;2021-04-11 23:59:00.000;2021-04-11 23:59:59.999;50096.90000000;50130.46000000;50136.75000000;50093.97000000;1.23993800;93;62131.78940008;0.90602700;45397.33109769
2021-04-12 00:01:00.000;BTCEUR;2021-04-12 00:00:00.000;2021-04-12 00:00:59.999;50129.95000000;50060.02000000;50129.95000000;50060.02000000;1.85245300;236;92799.20439466;0.28425400;14241.30279862
2021-04-12 00:02:00.000;BTCEUR;2021-04-12 00:01:00.000;2021-04-12 00:01:59.999;50060.02000000;50069.31000000;50086.06000000;50054.72000000;1.20687100;141;60428.58165997;0.88528700;44327.26334278
2021-04-12 00:03:00.000;BTCEUR;2021-04-12 00:02:00.000;2021-04-12 00:02:59.999;50065.86000000;50060.40000000;50072.18000000;50060.19000000;0.28310800;103;14174.45668926;0.09331600;4672.20394148
2021-04-12 00:04:00.000;BTCEUR;2021-04-12 00:03:00.000;2021-04-12 00:03:59.999;50060.38000000;50027.51000000;50060.38000000;50024.25000000;0.45439400;128;22739.97290083;0.28511400;14268.10442049
2021-04-12 00:05:00.000;BTCEUR;2021-04-12 00:04:00.000;2021-04-12 00:04:59.999;50024.30000000;49997.61000000;50025.40000000;49997.60000000;2.88338800;257;144179.36987617;0.91630100;45819.14418132
2021-04-12 00:06:00.000;BTCEUR;2021-04-12 00:05:00.000;2021-04-12 00:05:59.999;49997.61000000;50000.00000000;50000.00000000;49989.76000000;2.16935400;156;108454.66887055;1.24582400;62283.51652483
2021-04-12 00:07:00.000;BTCEUR;2021-04-12 00:06:00.000;2021-04-12 00:06:59.999;50000.00000000;50023.14000000;50036.08000000;50000.00000000;1.61624600;104;80847.01320775;0.47952300;23980.59737781
2021-04-12 00:08:00.000;BTCEUR;2021-04-12 00:07:00.000;2021-04-12 00:07:59.999;50024.35000000;50038.33000000;50058.62000000;50012.76000000;2.05745800;143;102952.13357632;1.51248700;75679.86888611
2021-04-12 00:09:00.000;BTCEUR;2021-04-12 00:08:00.000;2021-04-12 00:08:59.999;50038.21000000;50032.73000000;50038.21000000;50003.13000000;1.07436400;122;53731.54614337;0.69414800;34715.12126281
