event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-11 00:00:00.000;BTCEUR;2021-04-10 23:59:00.000;2021-04-10 23:59:59.999;49664.38000000;49696.80000000;49700.02000000;49661.80000000;1.05918900;109;52623.41640952;0.67571600;33575.52204887
2021-04-11 00:01:00.000;BTCEUR;2021-04-11 00:00:00.000;2021-04-11 00:00:59.999;49702.05000000;49700.88000000;49708.26000000;49688.77000000;0.37492100;103;18634.33657128;0.17679300;8786.65551284
2021-04-11 00:02:00.000;BTCEUR;2021-04-11 00:01:00.000;2021-04-11 00:01:59.999;49700.88000000;49682.13000000;49700.88000000;49654.22000000;1.25450900;102;62321.00639564;0.67017800;33292.60286292
2021-04-11 00:03:00.000;BTCEUR;2021-04-11 00:02:00.000;2021-04-11 00:02:59.999;49685.30000000;49724.83000000;49724.83000000;49672.05000000;0.63087000;94;31353.13688352;0.53290400;26485.57353255
2021-04-11 00:04:00.000;BTCEUR;2021-04-11 00:03:00.000;2021-04-11 00:03:59.999;49724.83000000;49774.59000000;49774.67000000;49724.83000000;3.16955800;197;157685.52947072;1.67834900;83491.23903168
2021-04-11 00:05:00.000;BTCEUR;2021-04-11 00:04:00.000;2021-04-11 00:04:59.999;49774.38000000;49801.00000000;49829.56000000;49770.24000000;3.42555600;236;170606.54517825;1.68753800;84031.73165180
2021-04-11 00:06:00.000;BTCEUR;2021-04-11 00:05:00.000;2021-04-11 00:05:59.999;49800.42000000;49842.13000000;49848.00000000;49753.05000000;3.68339400;185;183463.08829510;2.59462800;129259.47557432
2021-04-11 00:07:00.000;BTCEUR;2021-04-11 00:06:00.000;2021-04-11 00:06:59.999;49848.16000000;49837.75000000;49849.87000000;49805.57000000;2.83165300;175;141119.66561053;1.71132100;85285.95312540
2021-04-11 00:08:00.000;BTCEUR;2021-04-11 00:07:00.000;2021-04-11 00:07:59.999;49836.67000000;49855.20000000;49857.81000000;49836.67000000;1.04945000;125;52317.41575559;0.53233200;26538.26689544
2021-04-11 00:09:00.000;BTCEUR;2021-04-11 00:08:00.000;2021-04-11 00:08:59.999;49862.82000000;49869.18000000;49885.43000000;49843.27000000;2.78211800;153;138738.20044644;1.73562000;86545.98194064
2021-04-11 00:10:00.000;BTCEUR;2021-04-11 00:09:00.000;2021-04-11 00:09:59.999;49843.76000000;49823.63000000;49887.91000000;49823.63000000;2.13617900;155;106523.14026621;0.65668200;32748.48381065
2021-04-11 00:11:00.000;BTCEUR;2021-04-11 00:10:00.000;2021-04-11 00:10:59.999;49818.13000000;49833.25000000;49842.65000000;49817.31000000;1.86010400;127;92701.63838673;1.63382600;81426.20647880
2021-04-11 00:12:00.000;BTCEUR;2021-04-11 00:11:00.000;2021-04-11 00:11:59.999;49833.94000000;49820.86000000;49836.26000000;49818.13000000;1.60441600;125;79951.35036081;0.10192600;5078.44966662
2021-04-11 00:13:00.000;BTCEUR;2021-04-11 00:12:00.000;2021-04-11 00:12:59.999;49820.85000000;49830.32000000;49830.33000000;49800.00000000;0.86896600;143;43283.47341247;0.51335800;25569.44295465
2021-04-11 00:14:00.000;BTCEUR;2021-04-11 00:13:00.000;2021-04-11 00:13:59.999;49830.28000000;49829.69000000;49839.71000000;49825.79000000;0.79888200;86;39810.98817983;0.64927900;32356.62964241
2021-04-11 00:15:00.000;BTCEUR;2021-04-11 00:14:00.000;2021-04-11 00:14:59.999;49829.70000000;49809.04000000;49833.17000000;49804.44000000;0.74853400;75;37295.98235464;0.37122200;18496.28479712
2021-04-11 00:16:00.000;BTCEUR;2021-04-11 00:15:00.000;2021-04-11 00:15:59.999;49800.10000000;49756.78000000;49800.60000000;49748.15000000;2.08110300;158;103580.98020796;1.08580100;54036.49046350
