event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-14 00:00:00.000;BTCEUR;2021-04-13 23:55:00.000;2021-04-13 23:59:59.999;52928.32000000;52894.64000000;52973.17000000;52875.45000000;7.04650400;556;372883.10003170;3.84844600;203638.02241085
2021-04-14 00:05:00.000;BTCEUR;2021-04-14 00:00:00.000;2021-04-14 00:04:59.999;52894.53000000;52971.69000000;52971.85000000;52880.27000000;10.33405500;613;547002.51382084;6.90890000;365685.73639648
2021-04-14 00:10:00.000;BTCEUR;2021-04-14 00:05:00.000;2021-04-14 00:09:59.999;52971.60000000;52731.56000000;52971.60000000;52729.10000000;13.65512100;841;721331.40872094;5.69305200;300729.15466962
2021-04-14 00:15:00.000;BTCEUR;2021-04-14 00:10:00.000;2021-04-14 00:14:59.999;52731.56000000;52702.54000000;52812.33000000;52676.00000000;12.18355200;790;642471.28541138;7.56604000;399052.55702783
2021-04-14 00:20:00.000;BTCEUR;2021-04-14 00:15:00.000;2021-04-14 00:19:59.999;52705.39000000;52840.75000000;52840.75000000;52699.20000000;9.07164500;610;478665.72312768;6.60059400;348288.42153128
2021-04-14 00:25:00.000;BTCEUR;2021-04-14 00:20:00.000;2021-04-14 00:24:59.999;52837.48000000;52832.25000000;52854.92000000;52764.65000000;7.63416700;528;403168.61550306;4.16044000;219744.28120626
2021-04-14 00:30:00.000;BTCEUR;2021-04-14 00:25:00.000;2021-04-14 00:29:59.999;52825.42000000;52845.23000000;52845.23000000;52787.61000000;5.57613100;509;294563.62897958;2.57461400;136013.91004622
2021-04-14 00:35:00.000;BTCEUR;2021-04-14 00:30:00.000;2021-04-14 00:34:59.999;52845.24000000;52938.02000000;52964.16000000;52845.24000000;5.90767100;520;312614.11712123;3.69621800;195589.57424069
2021-04-14 00:40:00.000;BTCEUR;2021-04-14 00:35:00.000;2021-04-14 00:39:59.999;52948.33000000;52913.93000000;52948.33000000;52870.08000000;5.17841400;482;274006.75716079;2.63503400;139432.05662439
2021-04-14 00:45:00.000;BTCEUR;2021-04-14 00:40:00.000;2021-04-14 00:44:59.999;52907.51000000;52943.81000000;52964.15000000;52900.81000000;3.87985200;392;205382.97860410;1.76752000;93575.49761512
2021-04-14 00:50:00.000;BTCEUR;2021-04-14 00:45:00.000;2021-04-14 00:49:59.999;52932.37000000;52976.19000000;52999.00000000;52910.99000000;5.07099700;401;268542.47519705;3.15289000;166975.42417295
2021-04-14 00:55:00.000;BTCEUR;2021-04-14 00:50:00.000;2021-04-14 00:54:59.999;52973.58000000;52933.45000000;52978.24000000;52895.48000000;5.83583800;416;308925.67142250;3.34650100;177171.33122466
2021-04-14 01:00:00.000;BTCEUR;2021-04-14 00:55:00.000;2021-04-14 00:59:59.999;52933.44000000;52983.80000000;53022.39000000;52928.41000000;7.87814900;570;417451.77816298;4.97158300;263457.29714383
2021-04-14 01:05:00.000;BTCEUR;2021-04-14 01:00:00.000;2021-04-14 01:04:59.999;52975.75000000;53026.42000000;53040.00000000;52970.61000000;8.88883100;397;471155.44857281;3.82241000;202630.27483376
2021-04-14 01:10:00.000;BTCEUR;2021-04-14 01:05:00.000;2021-04-14 01:09:59.999;53026.43000000;52989.98000000;53026.44000000;52972.70000000;4.45055800;414;235909.27118086;3.05821600;162097.07065915
2021-04-14 01:15:00.000;BTCEUR;2021-04-14 01:10:00.000;2021-04-14 01:14:59.999;52988.30000000;52978.26000000;53013.40000000;52956.37000000;6.45555900;427;342029.23456953;3.54559900;187865.35279077
2021-04-14 01:20:00.000;BTCEUR;2021-04-14 01:15:00.000;2021-04-14 01:19:59.999;52976.60000000;53010.67000000;53010.67000000;52935.43000000;3.90647200;370;206904.36623344;2.23115300;118184.51945525
2021-04-14 01:25:00.000;BTCEUR;2021-04-14 01:20:00.000;2021-04-14 01:24:59.999;53012.42000000;53010.08000000;53034.72000000;52974.41000000;4.78693200;289;253782.48827566;2.90285300;153903.53087803
2021-04-14 01:30:00.000;BTCEUR;2021-04-14 01:25:00.000;2021-04-14 01:29:59.999;53009.25000000;52995.62000000;53035.82000000;52989.97000000;2.64200500;336;140055.56177578;1.41866100;75202.62561940
2021-04-14 01:35:00.000;BTCEUR;2021-04-14 01:30:00.000;2021-04-14 01:34:59.999;52996.69000000;53187.92000000;53187.92000000;52996.65000000;9.01174200;594;478518.37256307;6.86802100;364605.06148245
2021-04-14 01:40:00.000;BTCEUR;2021-04-14 01:35:00.000;2021-04-14 01:39:59.999;53187.92000000;53124.59000000;53187.92000000;53098.41000000;7.42501600;485;394596.26045695;3.13422700;166570.39987659
2021-04-14 01:45:00.000;BTCEUR;2021-04-14 01:40:00.000;2021-04-14 01:44:59.999;53119.89000000;53115.68000000;53142.92000000;53077.46000000;2.87042500;296;152449.50655964;1.10992000;58949.85089261
2021-04-14 01:50:00.000;BTCEUR;2021-04-14 01:45:00.000;2021-04-14 01:49:59.999;53113.47000000;53074.44000000;53146.47000000;53047.42000000;3.32393400;337;176432.32988033;1.54352800;81927.20333774
2021-04-14 01:55:00.000;BTCEUR;2021-04-14 01:50:00.000;2021-04-14 01:54:59.999;53078.19000000;53176.24000000;53187.92000000;53072.85000000;6.44233000;362;342364.64680027;3.69123400;196124.80366493
2021-04-14 02:00:00.000;BTCEUR;2021-04-14 01:55:00.000;2021-04-14 01:59:59.999;53175.24000000;53177.79000000;53250.00000000;53135.98000000;9.70671600;600;516452.79830534;5.93315600;315660.98405993
2021-04-14 02:05:00.000;BTCEUR;2021-04-14 02:00:00.000;2021-04-14 02:04:59.999;53187.44000000;53208.41000000;53395.32000000;53186.61000000;14.68433700;1008;782460.41023806;8.98933700;478900.62895038
2021-04-14 02:10:00.000;BTCEUR;2021-04-14 02:05:00.000;2021-04-14 02:09:59.999;53196.55000000;53119.63000000;53196.55000000;53024.89000000;12.25113000;609;650773.02029227;3.34380600;177592.06281857
2021-04-14 02:15:00.000;BTCEUR;2021-04-14 02:10:00.000;2021-04-14 02:14:59.999;53121.36000000;53035.98000000;53126.45000000;53004.24000000;8.86594100;398;470339.69541174;4.39448200;233150.90582588
