event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-14 00:00:00.000;BTCEUR;2021-04-13 23:30:00.000;2021-04-13 23:59:59.999;52802.79000000;52894.64000000;53040.00000000;52674.47000000;62.46394600;4390;3302629.99290431;40.91243600;2163116.36574497
2021-04-14 00:30:00.000;BTCEUR;2021-04-14 00:00:00.000;2021-04-14 00:29:59.999;52894.53000000;52845.23000000;52971.85000000;52676.00000000;58.45467100;3891;3087203.17556348;33.50364000;1769514.06087769
2021-04-14 01:00:00.000;BTCEUR;2021-04-14 00:30:00.000;2021-04-14 00:59:59.999;52845.24000000;52983.80000000;53022.39000000;52845.24000000;33.75092100;2781;1786923.77766865;19.56974600;1036201.18102164
2021-04-14 01:30:00.000;BTCEUR;2021-04-14 01:00:00.000;2021-04-14 01:29:59.999;52975.75000000;52995.62000000;53040.00000000;52935.43000000;31.13035700;2233;1649836.37060808;16.97889200;899883.37423636
2021-04-14 02:00:00.000;BTCEUR;2021-04-14 01:30:00.000;2021-04-14 01:59:59.999;52996.69000000;53177.79000000;53250.00000000;52996.65000000;38.78016300;2674;2060813.91456560;22.28008600;1183838.30331425
2021-04-14 02:30:00.000;BTCEUR;2021-04-14 02:00:00.000;2021-04-14 02:29:59.999;53187.44000000;53020.19000000;53395.32000000;52941.40000000;60.74528200;3309;3225622.56825052;29.88198900;1586817.23714274
2021-04-14 03:00:00.000;BTCEUR;2021-04-14 02:30:00.000;2021-04-14 02:59:59.999;53014.48000000;53011.90000000;53133.90000000;52968.17000000;21.75134300;1794;1154038.46565578;10.63224500;564116.06225708
2021-04-14 03:30:00.000;BTCEUR;2021-04-14 03:00:00.000;2021-04-14 03:29:59.999;53006.60000000;52959.22000000;53097.61000000;52820.51000000;27.15947800;2165;1438653.01862794;14.45470700;765672.16419465
2021-04-14 04:00:00.000;BTCEUR;2021-04-14 03:30:00.000;2021-04-14 03:59:59.999;52958.06000000;53110.85000000;53125.93000000;52882.52000000;22.08844700;1665;1171277.94393241;12.37698300;656267.69620151
2021-04-14 04:30:00.000;BTCEUR;2021-04-14 04:00:00.000;2021-04-14 04:29:59.999;53114.14000000;52910.46000000;53114.14000000;52902.73000000;23.18067800;1472;1228064.32387330;13.22782300;700600.62175268
2021-04-14 05:00:00.000;BTCEUR;2021-04-14 04:30:00.000;2021-04-14 04:59:59.999;52910.46000000;52881.49000000;52915.34000000;52796.66000000;24.07433700;1566;1272578.25585972;11.56104600;611242.47051975
2021-04-14 05:30:00.000;BTCEUR;2021-04-14 05:00:00.000;2021-04-14 05:29:59.999;52878.76000000;53217.00000000;53217.00000000;52762.72000000;28.63831400;1965;1515409.15493992;12.95368400;685752.01217310
2021-04-14 06:00:00.000;BTCEUR;2021-04-14 05:30:00.000;2021-04-14 05:59:59.999;53217.00000000;53277.01000000;53359.65000000;53100.86000000;62.69401800;2771;3335772.66081668;29.98015200;1595311.81557454
2021-04-14 06:30:00.000;BTCEUR;2021-04-14 06:00:00.000;2021-04-14 06:29:59.999;53273.36000000;53178.70000000;53344.22000000;53124.17000000;42.24015900;2344;2248538.61547079;22.32737000;1188720.91773326
2021-04-14 07:00:00.000;BTCEUR;2021-04-14 06:30:00.000;2021-04-14 06:59:59.999;53183.39000000;53662.88000000;53666.62000000;53132.77000000;74.73213300;4625;3991590.09761195;48.49676900;2591011.37097554
