event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-13 00:00:00.000;BTCEUR;2021-04-12 23:30:00.000;2021-04-12 23:59:59.999;50287.04000000;50401.08000000;50461.16000000;50257.54000000;76.42881400;3785;3852014.74805007;29.75836600;1499950.74639284
2021-04-13 00:30:00.000;BTCEUR;2021-04-13 00:00:00.000;2021-04-13 00:29:59.999;50405.65000000;50289.24000000;50413.36000000;50284.88000000;37.90267600;2710;1907213.60211168;14.92944600;751292.65420862
2021-04-13 01:00:00.000;BTCEUR;2021-04-13 00:30:00.000;2021-04-13 00:59:59.999;50295.99000000;50422.86000000;50445.91000000;50281.96000000;34.65728700;2303;1745052.98448724;15.30749300;770877.19601810
2021-04-13 01:30:00.000;BTCEUR;2021-04-13 01:00:00.000;2021-04-13 01:29:59.999;50423.18000000;50287.69000000;50438.28000000;50252.11000000;50.26794200;2384;2531736.22610162;22.60885100;1139150.27640749
2021-04-13 02:00:00.000;BTCEUR;2021-04-13 01:30:00.000;2021-04-13 01:59:59.999;50293.30000000;50205.78000000;50313.10000000;50200.00000000;28.34412200;1850;1424568.87947303;12.27263800;616900.16651370
2021-04-13 02:30:00.000;BTCEUR;2021-04-13 02:00:00.000;2021-04-13 02:29:59.999;50205.78000000;50590.28000000;50630.00000000;50164.17000000;67.34926900;2692;3397963.46612614;30.83462800;1556267.70953366
2021-04-13 03:00:00.000;BTCEUR;2021-04-13 02:30:00.000;2021-04-13 02:59:59.999;50596.91000000;50694.03000000;50722.85000000;50521.96000000;32.86588100;1993;1664257.93367280;17.63677400;893068.00226131
2021-04-13 03:30:00.000;BTCEUR;2021-04-13 03:00:00.000;2021-04-13 03:29:59.999;50688.42000000;50546.48000000;50707.46000000;50505.42000000;28.72126100;1437;1454148.60565956;10.56336600;534966.95980107
2021-04-13 04:00:00.000;BTCEUR;2021-04-13 03:30:00.000;2021-04-13 03:59:59.999;50546.52000000;50792.39000000;50899.60000000;50546.52000000;39.72252000;2084;2017039.28619635;24.22223500;1229982.13146582
2021-04-13 04:30:00.000;BTCEUR;2021-04-13 04:00:00.000;2021-04-13 04:29:59.999;50797.85000000;50834.36000000;50887.71000000;50717.37000000;23.45561300;1551;1191406.92157389;12.95612300;658161.68000932
2021-04-13 05:00:00.000;BTCEUR;2021-04-13 04:30:00.000;2021-04-13 04:59:59.999;50840.34000000;50941.90000000;51031.73000000;50840.33000000;45.13482300;2043;2300278.97603186;31.27891600;1594277.72245482
2021-04-13 05:30:00.000;BTCEUR;2021-04-13 05:00:00.000;2021-04-13 05:29:59.999;50941.91000000;50787.58000000;51130.08000000;50767.04000000;47.58985600;2422;2425721.98364781;27.34536500;1393759.12334977
2021-04-13 06:00:00.000;BTCEUR;2021-04-13 05:30:00.000;2021-04-13 05:59:59.999;50793.19000000;50671.08000000;50851.70000000;50620.44000000;30.34941400;1878;1539797.89570022;14.65539000;743523.81555950
2021-04-13 06:30:00.000;BTCEUR;2021-04-13 06:00:00.000;2021-04-13 06:29:59.999;50658.69000000;50695.14000000;50775.60000000;50638.98000000;22.97866900;1733;1165347.11141392;11.79105000;597984.28597521
2021-04-13 07:00:00.000;BTCEUR;2021-04-13 06:30:00.000;2021-04-13 06:59:59.999;50695.28000000;50858.12000000;50896.24000000;50617.00000000;39.94387800;2124;2026696.86430146;20.91155100;1060993.66256748
2021-04-13 07:30:00.000;BTCEUR;2021-04-13 07:00:00.000;2021-04-13 07:29:59.999;50852.23000000;50888.53000000;50893.19000000;50762.01000000;22.54457500;1780;1146132.21885792;13.53751900;688242.85471608
2021-04-13 08:00:00.000;BTCEUR;2021-04-13 07:30:00.000;2021-04-13 07:59:59.999;50875.08000000;50927.76000000;51023.48000000;50875.08000000;39.87200900;2823;2031301.70774351;17.54001000;893603.41574750
2021-04-13 08:30:00.000;BTCEUR;2021-04-13 08:00:00.000;2021-04-13 08:29:59.999;50927.76000000;51477.46000000;51480.00000000;50927.76000000;108.21840800;5755;5544558.33072187;69.02379400;3536834.54897546
2021-04-13 09:00:00.000;BTCEUR;2021-04-13 08:30:00.000;2021-04-13 08:59:59.999;51477.46000000;51078.87000000;51500.00000000;50772.08000000;133.36037700;6851;6812504.68190652;68.55279900;3501631.31328753
2021-04-13 09:30:00.000;BTCEUR;2021-04-13 09:00:00.000;2021-04-13 09:29:59.999;51076.42000000;51171.27000000;51334.33000000;50985.08000000;80.39382100;5210;4114029.64557065;50.70177000;2594622.51136421
2021-04-13 10:00:00.000;BTCEUR;2021-04-13 09:30:00.000;2021-04-13 09:59:59.999;51176.67000000;51341.41000000;51441.57000000;51050.52000000;84.51833600;5750;4330827.56282440;49.36616600;2529646.66954706
2021-04-13 10:30:00.000;BTCEUR;2021-04-13 10:00:00.000;2021-04-13 10:29:59.999;51336.26000000;52548.52000000;52631.57000000;51336.26000000;360.91370600;15862;18814794.84864652;220.60777700;11492393.35742226
2021-04-13 11:00:00.000;BTCEUR;2021-04-13 10:30:00.000;2021-04-13 10:59:59.999;52548.52000000;52681.41000000;52798.98000000;52343.84000000;254.43653900;13205;13388962.29389448;119.84378400;6306485.87407919
2021-04-13 11:30:00.000;BTCEUR;2021-04-13 11:00:00.000;2021-04-13 11:29:59.999;52697.62000000;52491.51000000;52726.03000000;52455.00000000;163.69492200;8326;8607532.80501932;91.29197700;4800459.12106841
2021-04-13 12:00:00.000;BTCEUR;2021-04-13 11:30:00.000;2021-04-13 11:59:59.999;52483.76000000;52867.26000000;53120.00000000;52331.08000000;218.38500700;10956;11528416.70133034;128.68009300;6792239.85523073
2021-04-13 12:30:00.000;BTCEUR;2021-04-13 12:00:00.000;2021-04-13 12:29:59.999;52866.36000000;52705.76000000;53023.02000000;52648.80000000;118.69421000;7474;6271763.55627549;55.14341800;2914481.76615913
2021-04-13 13:00:00.000;BTCEUR;2021-04-13 12:30:00.000;2021-04-13 12:59:59.999;52705.77000000;52813.39000000;52833.17000000;52531.72000000;88.85742500;7244;4680354.68586887;45.93973000;2420133.27848610
2021-04-13 13:30:00.000;BTCEUR;2021-04-13 13:00:00.000;2021-04-13 13:29:59.999;52815.76000000;52744.02000000;52859.88000000;52625.69000000;70.70869200;5548;3730771.12038460;40.17912100;2120247.30123714
2021-04-13 14:00:00.000;BTCEUR;2021-04-13 13:30:00.000;2021-04-13 13:59:59.999;52744.02000000;52979.58000000;53127.46000000;52744.02000000;114.12973000;7240;6043188.17710613;70.47753200;3731131.63813693
2021-04-13 14:30:00.000;BTCEUR;2021-04-13 14:00:00.000;2021-04-13 14:29:59.999;52979.57000000;53082.24000000;53232.17000000;52857.73000000;102.38047700;7364;5430310.78795361;52.90320500;2806100.84225084
